Long,Lat,YR_File,File_Date,Case_Num,Loc_Addr,City,State,Zip,Dec_Date,Decision,Rec_Loc,Fil_Loc,Descript,addrtype,addrlocat
-118.25675725059502,33.95955095547219,2006,2009-03-11,ZA-2006-7645-CU-PA1,8615 S CENTRAL    AVE,Los Angeles,CA,90002,2009-09-08,APPROVED,RECORDS CENTER,PIPER TECH 772925,"COLOCATION AND INSTALLATION OF A WTF CONSISTING OF A GPS ANTENNA, MICROWAVE DISH ON THE ROOFTOP OF AN EXISTING BUILDING.  ALL ANTENNAS TO BE SCREENED, EQUIPMENT CABINETS AT GRADE WITHIN A FENCE.",street_address,ROOFTOP
-118.34357942280518,34.063606305991016,2005,2010-06-09,ZA-2005-6031-CU-PA1,654 S LA BREA   AVE,Los Angeles,CA,90036,2010-12-10,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 764416,PLAN APPROVAL TO CO=LOCATE ADDITIONAL PANEL ANTENNAS.,premise,ROOFTOP
-118.26116797864005,33.99690164243406,2004,2008-08-29,ZA-2004-3404-CU-PA2,5025 S MCKINLEY    AVE,Los Angeles,CA,90011,2009-07-09,WITHDRAWN,RECORDS CENTER,PIPER TECH 743393,"PLAN APPROVAL TO PERMIT THE CONSTRUCTION OF AN UNMANNED WTF CONSISTING OF 6 PANEL ANTENNAE MOUNTED TO THE (E) CHURCH, 1 GPS ANTENNA, 1 2FT MICROWAVE ANTENNA AND 4 EQUIPMENT CABINETS LOCATED INSIDE THE (E) GARAGE PARKING LOT.",premise,ROOFTOP
-118.42439186576456,34.00782663191289,2006,2006-10-30,ZA-2006-9315-CU,3815 S MCLAUGHLIN    AVE,Los Angeles,CA,90066,2007-04-25,APPROVED,RECORDS CENTER,PIPER TECH 773057,"INSTALLATION OPERATION OF UNMANNED WTF CONSISTING OF 12 (3 SECTORS OF 4 ANTENNAS), 6 BTS EQUIPMENT CABINETS AND BATTERY CABINETS IN ENCLOSED ROOM, 2 GPS ANTENNAS, ROOF TOP TO BE SCREENED.",premise,ROOFTOP
-118.29969672117592,34.01870554168621,2002,2008-10-30,ZA-2002-3627-CU-PA1,3764 S NORMANDIE    AVE,Los Angeles,CA,90007,2009-05-28,APPROVED,RECORDS CENTER,PIPER TECH 725594,"REMOVE THE EXISTING 25' LIGHT POLE HOUSING ANTENNA AND REPLACE WITH A 35' (10 INCREASE OF HEIGHT) MONOPINE.  AT&T WILL INSTALL TWO NEW EQUIPMENT CABINETS, SURROUNDED BY CMU BLOCK WALL THAT MATCHES THE EXISTING ENCLOSURE.",street_address,ROOFTOP
-118.31741149857879,33.95000579710235,2002,2011-08-24,ZA-2002-1823-CU-PA2,9506 S VAN NESS   AVE,Los Angeles,CA,90047,2011-09-23,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 722533,PLAN APPROVAL TO ADD 6 ADDITIONAL ANTENNAS TO THE EXISTING SIX ATT ANTENNAS ATTACHED TO THE CHURCH STEEPLE AT A MAX HEIGHT OF 69 FT.,street_address,ROOFTOP
-118.29189934450977,34.01713447793845,2000,2009-10-09,ZA-2000-2514-CU-PA4,3787 S VERMONT    AVE,Los Angeles,CA,90037,2010-04-07,APPROVED,RECORDS CENTER,PIPER TECH 648816,PLAN APPROVAL FOR THE ADDITION OF 3 ANTENNAE BEHIND NEW SCREENING ON THE ROOFTOP OF A 3-STORY BUILDING AND 1 NEW EQUIPMENT CABINET WITHIN THE (E) LEASE AREA.,premise,ROOFTOP
-118.29126154065806,33.949782244262266,2002,2011-09-19,ZA-2002-2447-CU-PA1,9510 S VERMONT    AVE,Los Angeles,CA,90044,2012-01-12,APPROVED,RECORDS CENTER,PIPER TECH 725560,PLAN APPROVAL FOR THE CHANGE OUT OF 6-FOUR FT ANTENNAS WITH 12-SIX FT ANTENNAS AND OTHER ANCILLIARY EQUIPMENT ON THE ROOFTOP OF A COMMERCIAL BUILDING.,premise,ROOFTOP
-118.30861699194723,33.94665244284239,2000,2001-01-09,ZA-2000-4220-CU,9800 S WESTERN    AVE,Los Angeles,CA, ,2000-12-21,APPROVED,RECORDS CENTER,PIPER TECH 648889,REQUEST FOR ROOFTOP ANTENNAS.,premise,ROOFTOP
-118.28852167904148,34.058322470334986,2004,2005-09-14,ZA-2004-2019-CU-PA1,760 S WESTMORELAND    AVE,Los Angeles,CA,90005,2005-11-30,APPROVED,RECORDS CENTER,PIPER TECH 743354,RELOCATE ANTENNA ROOF.,premise,ROOFTOP
-118.3347759330208,34.02479593101029,2000,2011-03-31,ZA-2000-4906-CU-PA2,3500 S CRENSHAW    BLVD,Los Angeles,CA,90018,2011-10-18,APPROVED,RECORDS CENTER,PIPER TECH 648919,"PLAN APPROVAL, PURSUANT TO SECTION 12.24M, TO ALLOW THE RELOCATION OF 1 SECTOR ANTENNA CONSISTING OF 4 PANEL ANTENNAS TOTAL",establishment,ROOFTOP
-118.44546634233002,34.04252853611829,2007,2008-01-31,ZA-2007-2242-CU-PA1,1849 S SAWTELLE    BLVD,Los Angeles,CA,90025,2008-05-06,APPROVED,RECORDS CENTER,PIPER TECH 787333,PLAN APPROVAL TO ALLOW MODIFICATIONS OF THE ORIGINAL SITE/ROOFTOP PLANS APPROVED FOR ZA-2007-2242-CU (INSTALLATION OF 12 ANTENNAS AND 6 EQUIPMENT CABINETS ON THE ROOFTOP),premise,ROOFTOP
-118.45550950720647,34.03456346674319,2003,2003-08-25,ZA-2003-5905-CU,1990 S BUNDY    DR,Los Angeles,CA,90025,2004-01-30,APPROVED,RECORDS CENTER,PIPER TECH 730851,INSTALLATION OF A DISH ANTENNA ON THE ROOF OF AN EXISTING OFFICE BUILDING.,establishment,ROOFTOP
-118.2554546934331,34.055025487675024,2000,2000-11-16,ZA-2000-2642-CU,333 S FIGUEROA    ST,Los Angeles,CA, ,2000-10-27,APPROVED,03/06/2006 -  RECORDS CENTER,PIPER TECH 648821,TO PERMIT THE INSTALLATION OF RADIO ANTENNAS AND RELATED EQUIPMENT  ON THE ROOFTOP.,street_address,ROOFTOP
-118.28457807494418,34.01249557502702,2006,2009-02-10,ZA-2006-1437-CU-PA2,3939 S FIGUEROA    ST,Los Angeles,CA,90037,2009-05-15,APPROVED,RECORDS CENTER,PIPER TECH 765647,THREE EQUIPMENT CABINETS AND FOUR PANEL ANTENNAS AT THE PRESSBOX AREA OF THE LOS ANGELES COLISEUM.,street_address,ROOFTOP
-118.25686504842908,34.053618835278876,2002,2002-09-19,ZA-2002-887-CU,445 S FIGUEROA    ST,Los Angeles,CA,90071,2002-08-29,APPROVED,RECORDS CENTER,PIPER TECH 722501,TO PERMIT A TELECOMMUNICATIONS FACILITY CONSISTING OF 3 SETS OF ANTENNAS (1-2 ANTENNAS EACH SECTOR) TO BE HOUSED INSIDE CYLINDRICAL SCREENING ON THE ROOFTOP TO THE FRONT OF THE BUILDING.,premise,ROOFTOP
-118.28727302079655,33.939498178854876,2002,2011-06-30,ZA-2002-1978-CU-PA1,10611 S HOOVER    ST,Los Angeles,CA,90044,2012-07-11,APPROVED,RECORDS CENTER,PIPER TECH 722538,"FOR MODIFICATION OF 6 EXISTING PANEL ANTENNAS WITH 12 NEW PANEL ANTENNAS THAT ARE THE SAME SIZE, AND ALL ANTENNAS TO BE LOCATED BEHIND THE EXISTING CHURCH TOWER.  ALSO, FOR CONVERSION OF THE EXISTING OUTDOOR EQUIPMENT AREA INTO A NEW INDOOR EQUIPMENT SHE",premise,ROOFTOP
-118.1925905898504,34.031816460967065,2001,2009-07-31,ZA-2001-5763-CU-PA1,401 S INDIANA    ST,Los Angeles,CA,90063,2010-11-01,APPROVED,RECORDS CENTER,PIPER TECH 714850,ADDITION OF 3 ANTENNAS AND 3 MICROWAVES AS CO-LOCATION TO EXISTING MONOPALM AT HEIGHT OF 37 FT.,street_address,ROOFTOP
-118.27421151656547,33.94402183025196,2001,2004-04-23,ZA-2001-5918-CU-ZV-PA1,10121 S MAIN    ST,Los Angeles,CA,90003,2004-06-10,APPROVED,RECORDS CENTER,PIPER TECH 714856,COLOCATE 3 ANTENNAS ON EXISTING MONOPALM,street_address,ROOFTOP
-118.27836173317809,34.00443832265877,2002,2008-02-06,ZA-2002-4950-CU-PA1,4360 S BROADWAY  AL,Los Angeles,CA,90037,2008-11-07,WITHDRAWN,RECORDS CENTER,PIPER TECH 725630,"MODIFICATION OF AN EXISTING WTF, ADDITIONSWILL CONSIST OF THE INSTALLATION OF 2 DISH ANTENNAS TO AN EXISTING 45' MONOPALMS, ADDITION OF 3 NEW SUPPORTING EQUIPMENT RACKS IN THE EXISTING EQUIPMENT SHELTER",street_address,RANGE_INTERPOLATED
-118.31914524707712,34.08444075610092,2002,2006-01-18,ZA-2002-2746-CU-PA1,5555 W MELROSE    AVE,Los Angeles,CA,90038,2006-05-03,APPROVED,RECORDS CENTER,PIPER TECH 725574,CONDITIONAL USR PLAN APPROVAL FOR MODIFICATIONS OF CABINETS AND ANTENNAS.,street_address,ROOFTOP
-118.2999841820669,34.032374802676415,2006,2006-06-29,ZA-2006-5712-CU,1688 W ADAMS    BLVD,Los Angeles,CA,90007,2006-11-29,APPROVED,RECORDS CENTER,PIPER TECH 772874,"NEW 40' ROOFTOP WTF - 6 PANEL, 1 GPS ANTENNA AND 4 EQUIPMENT CABINETS.",street_address,ROOFTOP
-118.30330794861808,34.032508804139894,2001,2002-01-08,ZA-2001-2274-CU,1800 W ADAMS    BLVD,Los Angeles,CA,90018,2001-12-14,APPROVED,RECORDS CENTER,PIPER TECH 711919,"CUP FOR A 45' TALL ANTENNA AND A EQUIPMENT SHELTER TO PLACED IN AN EXIST 5,985 SF PARKING LOT, IN THE C1-1VL-O ZONE.",premise,ROOFTOP
-118.44070527132419,34.1717631145376,2007,2007-10-05,ZA-2007-4806-CU,14116 W BURBANK    BLVD,Los Angeles,CA,91401,2007-12-28,DENIED,RECORDS CENTER,PIPER TECH 789738,WTF FACILITIES (ROOFTOP ANTENNAS & EQUIPMENT CABINET) IN R3 ZONE,premise,ROOFTOP
-118.4512604759126,34.17212729540955,2002,2010-05-10,ZA-2002-2574-CU-PA2,14608 W BURBANK    BLVD,Los Angeles,CA,91411,2010-07-14,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 725568,"PLAN APPROVAL TO ALLOW THE ADDITION OF 6 NEW ANTENNAE TO AN EXISTING ROOFTOP WTF, NEW PARAPET AT ELEVATED STAIRWELL PENTHOUSE WILL CONCEAL NEW ANTENNAE TO RELOCATE EXISTING ANTENNAE. EQUIPMENT IN BASEMENT.",street_address,RANGE_INTERPOLATED
-118.18159521077271,34.140898652511844,2005,2010-06-02,ZA-2005-6841-CU-PA1,1565 W COLORADO    BLVD,Los Angeles,CA,90041,2010-10-15,WITHDRAWN,RECORDS CENTER,PIPER TECH 764433,"PLAN APPROVAL TO ADD 6 PANEL ANTENNAS AND 3 MICROWAVE ANTENNAS WITH 1 EQUIP CAB IN A FULL SCREENED ROOFTOP STRUCTURE AT A MAX HEIGHT OF 34' 3"".",street_address,RANGE_INTERPOLATED
-118.17235154649914,34.14244511745613,2007,2012-11-30,ZA-2007-1239-CU-PA2,815 W COLORADO    BLVD,Los Angeles,CA,90041,2013-03-07,WITHDRAWN,RECORDS CENTER,PIPER TECH 784274,PA2 TO MODIFY AN EXISTING WTF WITH 2 ADDITIONAL MICROWAVE ANTENNAS.,street_address,ROOFTOP
-118.41845400173654,34.297052467680956,2004,2005-08-31,ZA-2004-1928-CU-PA1,13043 W FOOTHILL    BLVD,Los Angeles,CA,91342,2005-10-19,APPROVED,RECORDS CENTER,PIPER TECH 740186,ADD 3 ANTENNA SECTORS TO EXISTING MONOPOLE.,premise,ROOFTOP
-118.31072803286492,34.25921795527384,2004,2009-07-28,ZA-2004-1751-CU-PA2,8138 W FOOTHILL    BLVD,Los Angeles,CA,91040,2009-12-23,APPROVED,RECORDS CENTER,PIPER TECH 740176,CO LOCATE ANTENNA ON ROOFTOP.,street_address,ROOFTOP
-118.28716522296246,34.09865732580282,2002,2003-06-12,ZA-2002-4861-CU-PA1,4477 W HOLLYWOOD    BLVD,Los Angeles,CA,90027,2003-09-16,APPROVED,RECORDS CENTER,PIPER TECH 725627,PLAN APPROVAL TO MODIFY ONE  SECTOR ANTENNAS FOR ZA-2002-4861-CU; TWO SECTORS OF ANTENNA AND EQUIPMENT CABINETS WILL BE SCREENED IN A PROPOSED PENTHOUSE; THE THIRD SECTOR OF ANTENNAS ARE IN A SEPARATE LOCATION NEAR THE EAST SIDE OF BUILDING; AND FULLY SC,street_address,ROOFTOP
-118.34287873688358,34.10129802685338,2002,2013-11-25,ZA-2002-4111-CU-PA1,7036 W HOLLYWOOD    BLVD,Los Angeles,CA,90028,2014-09-22,APPROVED WITH CONDITIONS,RECORDS CENTER,Piper Tech 725606,"PLAN APPROVAL PURSUANT TO SECTION 12.24M FOR THE REMOVAL AND REPLACEMENT OF 4 EXISTING PANEL ANTENNAS WITH 8 NEW LARGER PANEL ANTENNAS, WITH EXPANSION OF AN EXISTING SCREEN STRUCTURE LOCATED ON THE ROOFTOP.  ALSO, TWO NEW EQUIPMENT CABINETS ARE PROPOSED",street_address,ROOFTOP
-118.3512600184844,34.1011046261927,2003,2007-11-20,ZA-2003-1590-CU-PA2,7400 W HOLLYWOOD    BLVD,Los Angeles,CA,90046,2008-01-11,APPROVED,RECORDS CENTER,PIPER TECH 728961,COLLOCATION OF 6 ADDITIONAL PANEL ANTENNAS,premise,ROOFTOP
-118.31981000038739,34.02527242225397,2002,2007-06-06,ZA-2002-3482-CU-ZV-PA1,2230 W JEFFERSON    BLVD,Los Angeles,CA,90018,2007-09-14,APPROVED,RECORDS CENTER,PIPER TECH 725590,PLAN APPROVAL FOR CO-LOCATION OF PANEL ANTENNAS AND EQUIPMENT CABINET TO EXISTING BUILDING.,street_address,ROOFTOP
-118.33792901966807,34.02589036785103,2006,2010-02-10,ZA-2006-4584-CU-PA1,3817 W JEFFERSON    BLVD,Los Angeles,CA,90016,2010-05-04,APPROVED,RECORDS CENTER,PIPER TECH 765703,TO CO-LOCATE A NEW WTF CONSISTING OF ANTENNAS AND ANCILLARY EQUIPMENT ON THE ROOF OF AN EXISTING PUBLIC STORAGE BUILDING IN THE [Q]CM-1VL ZONE.,premise,ROOFTOP
-118.27746341789398,34.113964807423606,2006,2008-01-11,ZA-2006-7304-CU-PA1,3901 W LOS FELIZ   BLVD,Los Angeles,CA,90027,2008-04-28,APPROVED,RECORDS CENTER,PIPER TECH 772916,"PLAN APPROVAL TO PERMIT THE COLOCATION OF 3 PANEL ANTENNAE AND 4 EQUIPMENT CABINETS BEHIND 2 SCREENS (FOR THE ANTENNAE AND CABINETS) ON THE ROOF OF AN (E) APARTMENT BUILDING WITH A MAXIMUM HEIGHT OF 59'6"".",premise,ROOFTOP
-118.40612911603839,34.164620392464485,2002,2006-11-28,ZA-2002-2460-CU-SPE-PA3,12520 W MAGNOLIA    BLVD,Los Angeles,CA,91607,2007-08-14,APPROVED,RECORDS CENTER,PIPER TECH 793649---NEW BOX  #,"COLLOCATING SIX (6)ANTENNAS, FOUR (4) EQUIPMENT CABINETS",premise,ROOFTOP
-118.40612911603839,34.164620392464485,2002,2009-11-02,ZA-2002-2460-CU-SPE-PA4,12520 W MAGNOLIA    BLVD,Los Angeles,CA,91607,2010-04-14,APPROVED,RECORDS CENTER,PIPER TECH 793649---NEW BOX  #,"THE ADDITION OF 3 PANEL ANTENNAS, 3 MICROWAVE DISHES, AND A GPS TO BE INSTALLED BEHIND SCREENING ON AN EXISTING ROOFTOP. AN EQUIPMENT CABINET TO BE MOUNTED ON EXISTING PLATFORM ON THE ROOFTOP.",premise,ROOFTOP
-118.40612911603839,34.164620392464485,2002,2011-10-26,ZA-2002-2460-CU-SPE-PA5,12520 W MAGNOLIA    BLVD,Los Angeles,CA,91607,2012-02-15,APPROVED,RECORDS CENTER,PIPER TECH 793649---NEW BOX #,PLAN APPROVAL TO CHANGE OUT 6 EXISTING FOUR-FOOT ANTENNAS FOR 12 SIX-FOOT ANTENNAS ON THE ROOF WITH ADDITIONAL RADIO CABINETS ADDED W/IN AN EXPANDED LEASE SPACE.,premise,ROOFTOP
-118.40612911603839,34.164620392464485,2002,2014-10-21,ZA-2002-2460-CU-SPE-PA6,12520 W MAGNOLIA    BLVD,Los Angeles,CA,91607,2015-08-26,WITHDRAWN,AUTOMATED RECORDS,"RM 575, CH 793649----NEW BOX #","PLAN APPROVAL FOR THE INSTALLATION OF THREE (3) NEW ANTENNAS, THREE (3) RRH'S, ONE (1) NEW EQUIPMENT CABINETS, AND THREE (3) NEW FIBER CABLES.",premise,ROOFTOP
-118.41689991629505,34.052420557419964,2004,2014-06-27,ZA-2004-4784-CU-PA2,10320 W OLYMPIC    BLVD,Los Angeles,CA,90064,2015-02-12,DENIED,RECORDS CENTER,Piper Tech 826092---NEW BOX  #,"PA2 TO PERMIT THE CO-LOCATION OF A WTF CONSISTING OF 12 PANEL ANTENNAS BEHIND SCREEN WALLS, ONE MICROWAVE DISH, 3 GPS ANTENNAS, AND 5 EQUIPMENT CABINETS AND ONE GENERATOR AT GRADE ON THE ROOF OF AN EXISTING 4-STORY HOTEL.",premise,ROOFTOP
-118.42800309320671,34.04067504936727,2000,2013-08-15,ZA-2000-4016-CU-PA1,10807 W PICO    BLVD,Los Angeles,CA, ,2013-11-22,APPROVED,RECORDS CENTER,Piper Tech 648883,PLAN APPROVAL FOR THE MODIFICATION OF AN EXISTING ROOFTOP FACILITY BY INSTALLING A TOTAL OF 9 NEW PANEL ANTENNAS EACH APPROXIMATELY 4 FEET TALL AND ALL TO BE ENCLOSED BY NEW RADIO FREQUENCY TRANSPARENT SCREENING ON TOP OF AN EXISTING ELEVATOR PENTHOUSE.,street_address,ROOFTOP
-118.45103589709151,34.0293746033856,2007,2007-06-07,ZA-2007-2757-CU,12121 W PICO    BLVD,Los Angeles,CA,90064,2007-10-04,APPROVED,RECORDS CENTER,PIPER TECH 787355,ROOFTOP WTF W/6 PANEL ANTENNAS.,premise,ROOFTOP
-118.31793252144352,34.04738165088971,2000,2006-04-26,ZA-2000-2316-CU-PA1,3405 W PICO    BLVD,Los Angeles,CA, ,2006-06-26,APPROVED,RECORDS CENTER,PIPER TECH 647845,CO LOCATED ANTENNA ON ROOF TOP.,street_address,ROOFTOP
-118.60834886964655,34.21934600351814,2002,2005-11-16,ZA-2002-2416-CU-PA1,22110 W ROSCOE    BLVD,Los Angeles,CA,91304,2005-12-19,APPROVED,01/10/2006 -  AUTIOMATED RECORDS,PIPER TECH 722555,ADD ADDITIONAL ANTENNAS IN 3 SECTORS,premise,ROOFTOP
-118.48558510291879,34.271942703178844,2004,2009-07-31,ZA-2004-2065-CU-PA1,16231 W SAN FERNANDO MISSION  BLVD,Los Angeles,CA,91344,2009-09-15,WITHDRAWN,RECORDS CENTER,PIPER TECH 743355,"COLLOCATE 3 PANEL ANTENNAS, 3 DAP HEADS BEHIND THE PANEL ANTENNAS, 3 PARABOLIC ANTENNAS, 1 GPS AT 50' AGL FOR PANEL ANTENNAS, AND 47' AGL FOR PARABOLIC ANTENNAS ONTO AN EXISTING SPRINT 57' TALL MONOPALM STRUCTURE, AND 1 INDOOR RACK CABINET WITHIN THE EXI",street_address,RANGE_INTERPOLATED
-118.28570995220217,34.09040739372634,2005,2007-01-10,ZA-2005-7492-CU-PA1,4430 W SANTA MONICA   BLVD,Los Angeles,CA,90029,2007-03-27,APPROVED,RECORDS CENTER,PIPER TECH 764849,TRANSFER LOCATION OF ANTENNA TO PARCEL ADJACENT WITHIN THE SAME OVERALL PROPERTY,premise,ROOFTOP
-118.30781749134437,34.09103230401316,2002,2006-09-29,ZA-2002-978-CU-PA1,5425 W SANTA MONICA   BLVD,Los Angeles,CA,90029,2007-01-18,APPROVED,RECORDS CENTER,PIPER TECH 722503,"PLAN APPROVAL TO ALLOW THE CO-LOCATION OF 4 ANTENNA PANELS, 1 MICROWAVE DISH, AND 1 EQUIPMENT CABINET ON THE ROOFTOP OF AN EXISTING COMMERCIAL BUILDING IN THE C4-1VL ZONE. FURTHER REQUEST PER 12.24F THAT HEIGHT BE ALLOWED UP TO 58'11"" IN LIEU OF THE 45'",street_address,ROOFTOP
-118.32388835177728,34.09102486463211,2001,2009-05-04,ZA-2001-3426-CU-PA2,6161 W SANTA MONICA   BLVD,Los Angeles,CA,90038,2009-06-11,APPROVED,RECORDS CENTER,PIPER TECH 714759,"PLAN APPROVAL TO ALLOW AN ADDITION TO AN EXSITING WTF: 6 PANEL ANTENNAS, 1 DISH ANTENNAS, AND 4 ANCILLARY EQUIPMENT CABINETS. ALL ANTENNAS AND EQUIPMENT WILL BE SCREENED ATOP THE ROOF",street_address,ROOFTOP
-118.2518524491437,34.07461199867966,2007,2008-03-04,ZA-2007-672-CU-PA1,1411 W SUNSET    BLVD,Los Angeles,CA,90026,2008-08-08,APPROVED,RECORDS CENTER,PIPER TECH 784248,MODIFY LAYOUT OF 8 ANTENNAS (4 ARE TO REMAIN AS PREVIOUS APPROVED ENTITLEMENT) AND THE ADDITION OF 2 HVAC UNITS ON THE ROOFTOP OF THE MEDICAL CENTER BUILDING.,street_address,ROOFTOP
-118.36522882115243,34.097601022310336,2000,2002-03-12,ZA-2000-3468-CU,8000 W SUNSET    BLVD,Los Angeles,CA,90046,2000-12-20,APPROVED,RECORDS CENTER,PIPER TECH 648861,REQUEST THE ADDITION OF PANEL ANTENNAS TO EXISTING STRUCTURES.,premise,ROOFTOP
-118.41062069245903,34.2750307997078,2007,2009-10-16,ZA-2007-3199-CU-PA1,12731 W VAN NUYS   BLVD,Los Angeles,CA,91331,2010-03-24,APPROVED,RECORDS CENTER,PIPER TECH 787375,COLOCATION OF A 3 PANEL ANTENNAS AND 3 PARABOLIC ANTENNAS ON 3 SECTORS OF AN (E) MONOPINE WITH 1 ADDITIONAL EQUIPMENT CABINET.,street_address,ROOFTOP
-118.44724500659261,34.24871153475661,2005,2005-01-27,ZA-2005-453-CU,14419 W VAN NUYS   BLVD,Los Angeles,CA,91331,2005-05-25,APPROVED,RECORDS CENTER,PIPER TECH 763746,70' MONOPINE WITH 12 ANTENNAE EXCEEDIN 45' HEIGHT LIMIT; RELIEF FROM LANDSCAPING.,premise,ROOFTOP
-118.41117764793518,34.01668027873539,2002,2003-06-05,ZA-2002-4306-CU-PA1,10875 W VENICE    BLVD,Los Angeles,CA,90034,2003-07-21,APPROVED,RECORDS CENTER,PIPER TECH 725614,ADDITION OF FURTHER ANTENNAS.,premise,ROOFTOP
-118.37486774415109,34.14214772254964,2003,2011-01-27,ZA-2003-3843-CU-PA1,11239 W VENTURA    BLVD,Los Angeles,CA,91604,2011-10-14,APPROVED,RECORDS CENTER,Piper Tech 729009,"ADDITION OF 12 PANEL ANTENNAE, FOUR EQUIPMENT CABINETS, 2 GPS ANTENNAE, AND POWER GENERATOR TO AN EXISTING WTF SITE.",premise,ROOFTOP
-118.46676539771647,34.15360410463999,1999,2006-06-22,ZA-1999-2322-CU-PA2,15300 W VENTURA    BLVD,Los Angeles,CA,91403,2006-08-28,APPROVED,09/26/2006 -  AUTOMATED RECORDS,"RM 575, CH 629878","PLAN APPROVAL FOR COLLOCATION ADDING   WTF W/ 6 PANEL ANTENNAS, 1 GPS, 1 MICROWAVE AND 4 EQUIPMENT CABINETS ON AN EXISITING COMMERCIAL BUILDING, NOT TO EXCEED 80' 6"" IN THE VENTURA CAHUENGA BOULEVARD CORRIDOR.",street_address,ROOFTOP
-118.36088097517731,34.18543739937968,2005,2005-01-27,ZA-2005-445-CU,10552 W VICTORY    BLVD,Los Angeles,CA,91606,2005-05-26,APPROVED,RECORDS CENTER,PIPER TECH 763745,42' MONOPALM WITH 12 ANTENNAS; RELIEF FROM LANDSCAPING REQUIREMENTS.,street_address,RANGE_INTERPOLATED
-118.36870530130201,34.18640343351006,2002,2010-07-14,ZA-2002-1772-CU-PA2,10920 W VICTORY    BLVD,Los Angeles,CA,91606,2011-06-29,APPROVED,RECORDS CENTER,PIPER TECH 722530,ROOF MOUNTED SCREENING STRUCTURE TO HOUSE 6-PANEL ANTENNAS AND 3 MICROWAVE DISHES TO AN EXISTING BUSINESS.,premise,ROOFTOP
-118.59600601764278,34.18780044791451,2000,2005-05-25,ZA-2000-3871-CU-PA2,21300 W VICTORY    BLVD,Los Angeles,CA,91367,2005-08-19,APPROVED,RECORDS CENTER,PIPER TECH 648878,A CU PLAN APPROVAL TO COLOCATE A WTF WITH A TOTAL OF 15 ANTENNAS ON THREE SECTORS (EACH SECTOR WITH 5 ANTENNAS) TO BE MOUNTED ON THE FACADE OF THE PARKING STRUCTURE WITH THE EQUIPMENT CABINET TO BE SITUATED ON THE ROOFTOP WITH A HEIGHT OF 87 FEET ON A 90,premise,ROOFTOP
-118.64354486247838,34.18691617020777,2006,2006-09-14,ZA-2006-8046-CU,23717 W VICTORY    BLVD,Los Angeles,CA,91307,2007-02-22,APPROVED,RECORDS CENTER,PIPER TECH 772936,"CUP FOR WTF CONSISTING OF 6 PANEL ANTENNAS, 1 GPS ANTENNA AND 1 MICROWAVE; 4 EQUIPMENT CABINETS IN THE FORM OF A 45'4"".",premise,ROOFTOP
-118.41875044578029,33.99877842770296,2002,2013-07-31,ZA-2002-2200-CU-PA2,11802 W WASHINGTON    BLVD,Los Angeles,CA,90066,2013-12-03,APPROVED WITH CONDITIONS,RECORDS CENTER,PIPER TECH 722547,"PLAN APPROVAL FOR THE REMOVAL OF 4 (FOUR) EXISTING 4-FOOT PANEL ANTENNAS AND REPLACE WITH 12 NEW APPROXIMATELY 6-FOOT TALL PANEL ANTENNAS.  TWO SECTORS OF THE ANTENNAS WILL BE FLUSH-MOUNTED TO THE BUILDING WITH NEW SCREENING AND A THIRD SECTOR (""B"""") WIL",premise,ROOFTOP
-118.34699302088482,34.04000510443072,2000,2005-10-21,ZA-2000-3012-CU-PA1,4930 W WASHINGTON    BLVD,Los Angeles,CA, ,2005-11-16,APPROVED,RECORDS CENTER,PIPER TECH 648838,ADD ADDITIONAL ANTENNAS TO EXISTING FACILITY TO IMPROVE CAPACITY.,premise,ROOFTOP
-118.46020769614239,34.051095733613245,2001,2001-08-20,ZA-2001-776-CU,11601 W WILSHIRE    BLVD,Los Angeles,CA,90049,2001-07-30,APPROVED,RECORDS CENTER,PIPER TECH 711863,TO PERMIT AND MAINTAIN 10 MICROWAVE DISH ANTENNA VARYING IN DIAMETER FROM 3 TO 7 FEET.,premise,ROOFTOP
-118.46020769614239,34.051095733613245,2001,2004-05-06,ZA-2001-776-CU-PA1,11601 W WILSHIRE    BLVD,Los Angeles,CA,90049,2004-07-19,APPROVED,RECORDS CENTER,PIPER TECH 711863,PA- TO INSTALL TWO SIDE MOUNT PANEL ANTENNA TO PENTHOUSE WALL AND TWO SUPPORTING EQUIPMENT CABINETS INSIDE EXISTING COMMUNICATIONS ROOM.,premise,ROOFTOP
-118.32642160087849,34.0622146798241,2000,2000-12-05,ZA-2000-3094-CU,4465 W WILSHIRE    BLVD,Los Angeles,CA,90010,2000-11-16,APPROVED,RECORDS CENTER,PIPER TECH 648842,"THIRD PLAN APPROVAL FOR THE REPLACEMENT OF 12 EXISTING ANTENNAS, ADDITION OF 6 NEW RRU'S AND 4 NEW RAYCAPS AND 2 NEW HYBRID FIBER CABLES. REPLACEMENT OF 1 EQUIPMENT CABINET AND 1 NEW POLAR POWER DC EM",premise,ROOFTOP
